Commodity,State,Market,Today Price,Last Week,Last Month,Last Year,Today Arrivals,Last Week,Last Month,Last Year
Jowar(Sorghum),Karnataka,Sindhanur,2400 (Mx:2450 Mn:2340),-,-,-,25,-,-,
Jowar(Sorghum),Madhya Pradesh,Badwani,2150 (Mx:2150 Mn:2000),-,-,-,18.5,-,-,
Jowar(Sorghum),Madhya Pradesh,Ganjbasoda,4400 (Mx:5299 Mn:2000),4500 (Mx:4810 Mn:3130.5),-,-,70.6,142.65,-,
Jowar(Sorghum),Madhya Pradesh,Gohad,2230 (Mx:2230 Mn:2230),-,-,-,1.65,-,-,
Jowar(Sorghum),Madhya Pradesh,Hata,1995 (Mx:1995 Mn:1900),-,-,-,23.3,-,-,
Jowar(Sorghum),Madhya Pradesh,Mehgaon,2320 (Mx:2320 Mn:2320),-,-,-,4.68,-,-,
Jowar(Sorghum),Maharashtra,Akola,2050 (Mx:2075 Mn:2005),2025 (Mx:2080 Mn:1930),-,-,27.6,29.7,-,
Jowar(Sorghum),Maharashtra,Amarawati,1875 (Mx:2000 Mn:1750),1862 (Mx:2000 Mn:1725),-,-,0.3,0.3,-,
Jowar(Sorghum),Maharashtra,Ambad (Vadigodri),2100 (Mx:2256 Mn:1750),2100 (Mx:2235 Mn:1975),-,-,4.9,3,-,
Jowar(Sorghum),Maharashtra,Barshi,3600 (Mx:4500 Mn:1900),-,-,-,21.2,-,-,
Jowar(Sorghum),Maharashtra,Beed,2700 (Mx:2710 Mn:1965),2051 (Mx:2251 Mn:2051),-,-,27,0.2,-,
Jowar(Sorghum),Maharashtra,Bhokar,1950 (Mx:1950 Mn:1950),1900 (Mx:1900 Mn:1900),-,-,0.3,0.2,-,
Jowar(Sorghum),Maharashtra,Chattrapati Sambhajinagar,2250 (Mx:2500 Mn:2000),2125 (Mx:2150 Mn:2100),-,-,0.5,1.1,-,
Jowar(Sorghum),Maharashtra,Chopada,2300 (Mx:2300 Mn:2300),2550 (Mx:2550 Mn:2192),-,-,0.2,5.5,-,
Jowar(Sorghum),Maharashtra,Cottoncity Agro Foods Private Ltd,1895 (Mx:1895 Mn:1895),-,-,-,0.48,-,-,
Jowar(Sorghum),Maharashtra,Dhule,2192.5 (Mx:2272.5 Mn:1858),-,-,-,4,-,-,
Jowar(Sorghum),Maharashtra,Dondaicha,2570 (Mx:2570 Mn:2570),1700 (Mx:1911 Mn:1700),-,-,1.9,2.1,-,
Jowar(Sorghum),Maharashtra,Jalana,2450 (Mx:3150 Mn:2000),2400 (Mx:3499 Mn:2100),-,-,172.8,157.6,-,
Jowar(Sorghum),Maharashtra,Jalgaon Jamod(Aasalgaon),2000 (Mx:2100 Mn:1900),-,-,-,7.5,-,-,
Jowar(Sorghum),Maharashtra,Jamkhed,2950 (Mx:4300 Mn:1600),-,-,-,59.6,-,-,
Jowar(Sorghum),Maharashtra,Kalamb (Dharashiv),2338 (Mx:2438 Mn:2138),2175.5 (Mx:2257 Mn:2075),-,-,7.4,5.1,-,
Jowar(Sorghum),Maharashtra,Kalyan,3600 (Mx:3700 Mn:3500),3575 (Mx:3750 Mn:3400),-,-,0.3,0.3,-,
Jowar(Sorghum),Maharashtra,Karanja,2025 (Mx:2055 Mn:1990),-,-,-,1.5,-,-,
Jowar(Sorghum),Maharashtra,Karjat,2500 (Mx:3000 Mn:2000),-,2500 (Mx:3000 Mn:2000),-,3.7,-,4.4,
Jowar(Sorghum),Maharashtra,Karmala,2500 (Mx:3000 Mn:2500),2000 (Mx:2900 Mn:1900),-,-,2.3,3.5,-,
Jowar(Sorghum),Maharashtra,Khamgaon,2014 (Mx:2104 Mn:1925),2000 (Mx:2100 Mn:1900),1950 (Mx:2000 Mn:1900),-,11.9,10.7,9.2,
Jowar(Sorghum),Maharashtra,Kopargaon,2000 (Mx:2061 Mn:1850),-,-,-,0.5,-,-,
Jowar(Sorghum),Maharashtra,Lasalgaon,2001 (Mx:2001 Mn:2000),2100 (Mx:2100 Mn:2100),-,-,0.1,0.3,-,
Jowar(Sorghum),Maharashtra,Lasur Station,2200 (Mx:2400 Mn:2050),-,2400 (Mx:3000 Mn:2000),-,3.6,-,6.6,
Jowar(Sorghum),Maharashtra,Lonar,1950 (Mx:2200 Mn:1700),-,-,-,5,-,-,
Jowar(Sorghum),Maharashtra,Majalgaon,2150 (Mx:2430 Mn:1800),2226 (Mx:2430 Mn:2100),-,-,25.9,10.3,-,
Jowar(Sorghum),Maharashtra,Malegaon,2370 (Mx:2660 Mn:2000),2125 (Mx:2470 Mn:2002),-,-,2.2,2.6,-,
Jowar(Sorghum),Maharashtra,Malkapur,1975 (Mx:2105 Mn:1900),2000 (Mx:2080 Mn:1965),-,-,7.5,6.5,-,
Jowar(Sorghum),Maharashtra,Mangal Wedha,2200 (Mx:2500 Mn:1700),2200 (Mx:3000 Mn:1800),-,-,21,8.5,-,
Jowar(Sorghum),Maharashtra,Mangrulpeer,2050 (Mx:2065 Mn:2040),2150 (Mx:2200 Mn:2085),-,-,1.9,2.5,-,
Jowar(Sorghum),Maharashtra,Mumbai,4400 (Mx:5000 Mn:2500),4500 (Mx:5000 Mn:2500),4500 (Mx:5000 Mn:2500),-,151.3,141.4,99.5,
Jowar(Sorghum),Maharashtra,Nanded,2100 (Mx:2310 Mn:2070),2130 (Mx:2200 Mn:2030),2280 (Mx:2290 Mn:2150),-,1.5,4.2,2.4,
Jowar(Sorghum),Maharashtra,Pachora,2021 (Mx:2250 Mn:1800),-,-,-,11,-,-,
Jowar(Sorghum),Maharashtra,Parali Vaijyanath,1950 (Mx:1950 Mn:1950),-,-,-,0.3,-,-,
Jowar(Sorghum),Maharashtra,Partur,1955 (Mx:2055 Mn:1850),2000 (Mx:2040 Mn:1800),-,-,1.9,2.6,-,
Jowar(Sorghum),Maharashtra,Pune,5200 (Mx:5400 Mn:5000),4800 (Mx:5000 Mn:4600),-,-,71.2,70.9,-,
Jowar(Sorghum),Maharashtra,Rahata,1800 (Mx:1800 Mn:1800),2100 (Mx:2100 Mn:2100),-,-,0.1,0.4,-,
Jowar(Sorghum),Maharashtra,Ramdev Krushi Bazaar,1926 (Mx:2026 Mn:1826),-,-,-,1.2,-,-,
Jowar(Sorghum),Maharashtra,Raver,1975 (Mx:2200 Mn:1975),-,-,-,0.5,-,-,
Jowar(Sorghum),Maharashtra,Shahada,2200 (Mx:2200 Mn:2200),2075 (Mx:2235 Mn:1999),-,-,0.1,3.3,-,
Jowar(Sorghum),Maharashtra,Shegaon,1700 (Mx:1700 Mn:1700),-,1700 (Mx:1700 Mn:1600),-,0.1,-,0.3,
Jowar(Sorghum),Maharashtra,Shetkari Khushi Bazar,1900 (Mx:1900 Mn:1900),-,-,-,0.99,-,-,
Jowar(Sorghum),Maharashtra,Solapur,2290 (Mx:2685 Mn:2175),2315 (Mx:2500 Mn:2230),-,-,4.1,6.2,-,
Jowar(Sorghum),Maharashtra,Tadkalas,1900 (Mx:1900 Mn:1900),-,-,-,1.2,-,-,
Jowar(Sorghum),Maharashtra,Taloda,2100 (Mx:2200 Mn:1975),-,-,-,1.4,-,-,
Jowar(Sorghum),Maharashtra,Tasgaon,3560 (Mx:3620 Mn:3430),-,-,-,1.8,-,-,
Jowar(Sorghum),Maharashtra,Telhara,2090 (Mx:2100 Mn:1925),-,-,-,6,-,-,
Jowar(Sorghum),Maharashtra,Tuljapur,2500 (Mx:3000 Mn:2000),2700 (Mx:3000 Mn:2000),-,-,13.5,6,-,
Jowar(Sorghum),Maharashtra,Yawal,1950 (Mx:2100 Mn:1800),1950 (Mx:2100 Mn:1800),-,-,3,50,-,
Jowar(Sorghum),Rajasthan,Bhagat Ki Kothi,3250 (Mx:3700 Mn:2800),3265 (Mx:3730 Mn:2800),-,3350 (Mx:3700 Mn:3000),1,1.1,-,
Jowar(Sorghum),Rajasthan,Bhilwara,2300 (Mx:2300 Mn:2300),-,2216 (Mx:2265 Mn:2189),-,0.9,-,11.4,
Jowar(Sorghum),Rajasthan,Dudu,3000 (Mx:3100 Mn:2900),2200 (Mx:2300 Mn:2100),-,-,1,0.6,-,
Jowar(Sorghum),Rajasthan,Fatehnagar,2160 (Mx:2177 Mn:2160),2075 (Mx:2126 Mn:2075),2026 (Mx:2060 Mn:1975),-,3.5,1.7,5.2,
Jowar(Sorghum),Rajasthan,Kekri,3131 (Mx:4112 Mn:2100),2655 (Mx:4001 Mn:2144),3031 (Mx:4100 Mn:2011),-,9,16,125.7,
Jowar(Sorghum),Rajasthan,Nadwai,3299 (Mx:3299 Mn:3299),-,-,-,10,-,-,
Jowar(Sorghum),Rajasthan,Nagaur,3800 (Mx:4250 Mn:3500),-,3800 (Mx:4100 Mn:3500),-,14.4,-,42.05,
Jowar(Sorghum),Rajasthan,Ramganjmandi,5426 (Mx:6500 Mn:5001),-,-,-,8.5,-,-,
Jowar(Sorghum),Rajasthan,Rani,4900 (Mx:4900 Mn:4900),-,-,-,1.4,-,-,
Jowar(Sorghum),Rajasthan,Sawai Madhopur,2155 (Mx:2155 Mn:2155),-,-,-,0.5,-,-,
Jowar(Sorghum),Telangana,Zaheerabad,5477.5 (Mx:5567.5 Mn:5466),5152 (Mx:5155 Mn:5152),-,-,0.7,0.3,-,
Jowar(Sorghum),Uttar Pradesh,Bharuasumerpur,4000 (Mx:4050 Mn:3900),-,-,4490 (Mx:4590 Mn:4190),411.8,-,-,
Jowar(Sorghum),Uttar Pradesh,Kanpur(Grain),3371 (Mx:3421 Mn:3321),3371 (Mx:3421 Mn:3321),3371 (Mx:3421 Mn:3321),-,90,80,145,
Jowar(Sorghum),Uttar Pradesh,Uttaripura,2625 (Mx:2675 Mn:2575),2625 (Mx:2675 Mn:2575),2620 (Mx:2670 Mn:2570),-,3,3.6,3.8,
Jowar(Sorghum),Uttar Pradesh,Varipaal,3250 (Mx:3300 Mn:3200),-,-,-,5.2,-,-,
Onion,Andhra Pradesh,Kurnool,2249 (Mx:2959 Mn:495),2729 (Mx:3038 Mn:1400),-,-,45.4,41.9,-,-
Onion,Andhra Pradesh,Pattikonda,4800 (Mx:5000 Mn:4500),-,3800 (Mx:4000 Mn:3500),-,1,-,1,-
Onion,Bihar,Barahat,3800 (Mx:4000 Mn:3500),-,-,-,4,-,-,-
Onion,Bihar,Danapur,3600 (Mx:3800 Mn:3400),-,-,3000 (Mx:3200 Mn:2800),35,-,-,30
Onion,Bihar,Jahajharpur,2700 (Mx:2800 Mn:2600),3900 (Mx:4000 Mn:3800),-,-,2,3,-,-
Onion,Bihar,Jainagar,3900 (Mx:4000 Mn:3800),5400 (Mx:5600 Mn:5200),-,4100 (Mx:4200 Mn:4000),0.9,0.8,-,1.2
Onion,Bihar,Kochas (Balthari),2200 (Mx:2300 Mn:2100),2200 (Mx:2300 Mn:2100),-,-,2,2,-,-
Onion,Bihar,Sasaram,2400 (Mx:2600 Mn:2200),3400 (Mx:3600 Mn:3200),-,3000 (Mx:3500 Mn:2500),9,9,-,6
Onion,Bihar,Sheohar,3200 (Mx:3300 Mn:3000),3200 (Mx:3500 Mn:3000),-,2900 (Mx:3000 Mn:2800),1.5,2,-,1.6
Onion,Bihar,Tajpur,2800 (Mx:3000 Mn:2500),3200 (Mx:3500 Mn:3000),-,2500 (Mx:2500 Mn:2400),2,2,-,2
Onion,Chattisgarh,Bilaspur,3100 (Mx:3200 Mn:3000),3900 (Mx:4000 Mn:3800),4100 (Mx:4200 Mn:4000),-,60,280,63,-
Onion,Chattisgarh,Durg,3000 (Mx:3200 Mn:3000),3200 (Mx:3200 Mn:3000),-,3000 (Mx:3000 Mn:2500),7.1,7.8,-,4.7
Onion,Chattisgarh,Raigarh,2500 (Mx:3000 Mn:2000),-,-,3500 (Mx:4000 Mn:3000),59.6,-,-,60
Onion,Chattisgarh,Rajnandgaon,1800 (Mx:2000 Mn:1600),2300 (Mx:2500 Mn:2100),-,1600 (Mx:1800 Mn:1400),29.8,29,-,45
Onion,Goa,Mapusa,2500 (Mx:2500 Mn:2500),2500 (Mx:2500 Mn:2500),3500 (Mx:3500 Mn:3500),1600 (Mx:1800 Mn:1500),9.49,10.35,3.01,5.42
Onion,Gujarat,Ahmedabad(Chimanbhai Patal Market Vasana),2850 (Mx:3100 Mn:1750),2475 (Mx:2750 Mn:1250),4700 (Mx:5500 Mn:2100),-,485.6,0.1,579.2,-
Onion,Gujarat,"Anand(Veg,Yard,Anand)",1750 (Mx:2000 Mn:1500),1700 (Mx:2000 Mn:1500),3000 (Mx:3250 Mn:2500),-,25.1,52.1,36,-
Onion,Gujarat,Bharuch,2000 (Mx:2500 Mn:1200),-,-,-,34.5,-,-,-
Onion,Gujarat,Bhavnagar,2015 (Mx:3130 Mn:900),1455 (Mx:2105 Mn:800),2425 (Mx:3970 Mn:875),-,2190.95,974.75,379.6,-
Onion,Gujarat,Bhuj,2400 (Mx:2800 Mn:2000),2400 (Mx:2800 Mn:2000),4000 (Mx:5000 Mn:3000),-,46,59.2,49.1,-
Onion,Gujarat,Bilimora,2000 (Mx:2500 Mn:1500),2500 (Mx:3000 Mn:2000),4400 (Mx:4750 Mn:4000),-,3.2,2.6,1.2,-
Onion,Gujarat,Dahod(Veg. Market),2000 (Mx:3000 Mn:1000),1500 (Mx:2000 Mn:700),3500 (Mx:4500 Mn:2200),2000 (Mx:2500 Mn:500),1.72,4.95,4.3,6.5
Onion,Gujarat,Deesa(Deesa Veg Yard),1650 (Mx:2300 Mn:1000),1450 (Mx:1700 Mn:1200),4500 (Mx:6500 Mn:2500),-,56,45.5,84,-
Onion,Gujarat,Dhoraji,2605 (Mx:3005 Mn:1105),1080 (Mx:1555 Mn:355),2680 (Mx:3005 Mn:400),-,49,215.6,70.5,-
Onion,Gujarat,Gondal,1917.5 (Mx:2380 Mn:892.5),1342.5 (Mx:1992.5 Mn:630),3150 (Mx:4305 Mn:905),-,1877.5,2140.5,970,-
Onion,Gujarat,Jetpur(Dist.Rajkot),2305 (Mx:2555 Mn:605),1055 (Mx:1405 Mn:455),2590 (Mx:4330 Mn:705),-,158.2,65.3,67.2,-
Onion,Gujarat,Kapadvanj,1950 (Mx:2600 Mn:1300),-,2950 (Mx:3800 Mn:2100),-,5,-,10,-
Onion,Gujarat,Khambhat(Veg Yard Khambhat),2550 (Mx:3000 Mn:2100),1500 (Mx:1800 Mn:1200),4000 (Mx:4500 Mn:3500),-,0.6,0.8,0.6,-
Onion,Gujarat,Mahuva(Station Road),2160 (Mx:3190 Mn:1130),1435 (Mx:1967.5 Mn:897.5),3187.5 (Mx:5580 Mn:1205),-,2827.4,4596.8,712.6,-
Onion,Gujarat,Mehsana(Mehsana Veg),1750 (Mx:2500 Mn:1500),-,4000 (Mx:5000 Mn:1000),-,17.6,-,32.6,-
Onion,Gujarat,Morbi,1600 (Mx:2500 Mn:700),1100 (Mx:1700 Mn:500),2000 (Mx:3000 Mn:1000),-,28,34.5,17.8,-
Onion,Gujarat,Padra,2500 (Mx:3000 Mn:2000),2250 (Mx:3000 Mn:1500),3250 (Mx:4000 Mn:2500),-,10.3,9.7,10.3,-
Onion,Gujarat,Porbandar,1750 (Mx:2000 Mn:1500),1750 (Mx:2000 Mn:1500),2500 (Mx:3000 Mn:2000),-,18.6,23.6,20.8,-
Onion,Gujarat,Rajkot(Veg.Sub Yard),1900 (Mx:2550 Mn:950),1200 (Mx:1750 Mn:475),2350 (Mx:3300 Mn:600),-,290,1300,650,-
Onion,Gujarat,Surat,2125 (Mx:3250 Mn:1000),2300 (Mx:3100 Mn:1500),4000 (Mx:6000 Mn:2000),-,275,310,248,-
Onion,Gujarat,Taleja,1965 (Mx:2965 Mn:960),1545 (Mx:2255 Mn:835),-,-,31.9,160.5,-,-
Onion,Gujarat,Visavadar,1490 (Mx:2355 Mn:625),1115 (Mx:1730 Mn:500),1170 (Mx:1630 Mn:710),-,21.6,35.1,1.26,-
Onion,Haryana,Ambala Cantt.,1800 (Mx:2200 Mn:1200),-,3500 (Mx:4000 Mn:3000),1500 (Mx:2300 Mn:1100),11.2,-,3.3,14
Onion,Haryana,Barara,2800 (Mx:2800 Mn:2500),3000 (Mx:3000 Mn:2800),-,-,1.2,0.8,-,-
Onion,Haryana,Farukh Nagar,2500 (Mx:3200 Mn:2500),-,3500 (Mx:4500 Mn:3500),1800 (Mx:2000 Mn:1800),1,-,1.2,2.1
Onion,Haryana,Ganaur,2400 (Mx:2500 Mn:2400),2600 (Mx:2800 Mn:2500),2800 (Mx:3000 Mn:2800),-,1.3,1.8,1.1,-
Onion,Haryana,Gharaunda,2200 (Mx:2200 Mn:2000),2500 (Mx:2500 Mn:1800),4200 (Mx:4200 Mn:3500),-,1.2,1.5,2.5,-
Onion,Haryana,Gohana,1600 (Mx:2000 Mn:1500),-,-,1500 (Mx:2000 Mn:1500),10.5,-,-,2.3
Onion,Haryana,Gurgaon,2500 (Mx:3000 Mn:2000),2500 (Mx:3000 Mn:2000),3000 (Mx:4000 Mn:2000),-,89.5,109,99,-
Onion,Haryana,Hansi,2500 (Mx:3000 Mn:2000),2500 (Mx:3000 Mn:2000),-,1800 (Mx:2000 Mn:1800),2.2,3.7,-,4.2
Onion,Haryana,Jagadhri,2400 (Mx:2500 Mn:2310),1800 (Mx:2000 Mn:1600),3500 (Mx:3800 Mn:3200),-,3.17,3.24,3.5,-
Onion,Haryana,Jhajjar,2300 (Mx:2400 Mn:2200),2500 (Mx:2600 Mn:2400),4000 (Mx:4200 Mn:3800),2000 (Mx:2200 Mn:1800),5.4,1.2,1.6,3.5
Onion,Haryana,Ladwa,2000 (Mx:2000 Mn:2000),2100 (Mx:2100 Mn:2000),3800 (Mx:4000 Mn:3500),-,0.3,0.4,0.5,-
Onion,Haryana,Madlauda,3000 (Mx:3000 Mn:3000),3000 (Mx:3000 Mn:3000),4000 (Mx:4000 Mn:4000),-,0.25,0.15,0.3,-
Onion,Haryana,Meham,1600 (Mx:1600 Mn:1600),2000 (Mx:2000 Mn:2000),4000 (Mx:4000 Mn:4000),-,0.5,0.3,0.2,-
Onion,Haryana,Mohindergarh,1500 (Mx:2000 Mn:1500),1500 (Mx:1600 Mn:1500),-,1300 (Mx:1300 Mn:1300),3.3,1.27,-,0.5
Onion,Haryana,Naraingarh,2150 (Mx:2200 Mn:2000),1850 (Mx:2000 Mn:1800),3100 (Mx:3500 Mn:3000),-,1.25,2,0.85,-
Onion,Haryana,Narnaul,1800 (Mx:1800 Mn:1500),2000 (Mx:2000 Mn:1000),2800 (Mx:3000 Mn:2500),1500 (Mx:1800 Mn:1200),0.4,1.3,1.9,2
Onion,Haryana,"New Grain Market(main), Karnal",2000 (Mx:2600 Mn:1400),1500 (Mx:1800 Mn:1200),2600 (Mx:4000 Mn:1800),1500 (Mx:2000 Mn:1000),47.5,56.5,94.4,4
Onion,Haryana,Radaur,2000 (Mx:2200 Mn:1800),2200 (Mx:2400 Mn:2000),3400 (Mx:3500 Mn:3100),-,5,10,9,-
Onion,Haryana,Raipur Rai,2500 (Mx:2800 Mn:2500),2500 (Mx:2800 Mn:2500),-,1800 (Mx:2000 Mn:1800),0.1,0.05,-,0.3
Onion,Haryana,Ratia,1800 (Mx:2000 Mn:1500),2000 (Mx:2200 Mn:1600),-,-,3,2.25,-,-
Onion,Haryana,Safidon,1200 (Mx:1200 Mn:1200),-,2500 (Mx:2500 Mn:2000),-,2,-,1.2,-
Onion,Haryana,Samalkha,3000 (Mx:3000 Mn:3000),2500 (Mx:2500 Mn:2500),-,-,0.4,0.8,-,-
Onion,Haryana,Shahabad,2800 (Mx:3000 Mn:2500),1700 (Mx:1800 Mn:1500),3700 (Mx:3800 Mn:3500),-,2.2,4.3,2.2,-
Onion,Haryana,Shahzadpur,2000 (Mx:2000 Mn:2000),2000 (Mx:2000 Mn:2000),2000 (Mx:2000 Mn:2000),-,0.5,0.1,0.35,-
Onion,Haryana,Sirsa,2500 (Mx:2800 Mn:1900),2000 (Mx:2300 Mn:1700),3900 (Mx:4000 Mn:3100),-,15.7,9.4,4.7,-
Onion,Haryana,Siwan,2500 (Mx:2500 Mn:2400),2000 (Mx:2000 Mn:2000),-,1600 (Mx:1600 Mn:1500),0.9,1,-,1.1
Onion,Haryana,Sohna,2500 (Mx:2800 Mn:2000),3000 (Mx:3000 Mn:2500),2500 (Mx:3000 Mn:2400),-,3.2,4.4,1.3,-
Onion,Haryana,Sonepat,1500 (Mx:2200 Mn:1500),-,3800 (Mx:4500 Mn:3800),-,6,-,7.5,-
Onion,Haryana,Sonepat(Kharkhoda),3000 (Mx:3500 Mn:2500),3000 (Mx:3500 Mn:2500),3200 (Mx:4000 Mn:2500),-,2,0.9,1.6,-
Onion,Haryana,Tauru,2800 (Mx:2800 Mn:2800),-,3000 (Mx:3000 Mn:3000),-,3.5,-,1.5,-
Onion,Haryana,Thanesar,2000 (Mx:2500 Mn:1500),1500 (Mx:2300 Mn:800),2500 (Mx:5000 Mn:1000),-,19.3,28.4,16.9,-
Onion,Haryana,Uklana,2200 (Mx:2200 Mn:2200),2200 (Mx:2200 Mn:2200),3600 (Mx:3600 Mn:3600),-,0.3,0.4,0.4,-
Onion,Haryana,Yamuna Nagar,2200 (Mx:2600 Mn:700),1800 (Mx:2200 Mn:600),2400 (Mx:3000 Mn:1000),-,19.9,18.8,10.4,-
Onion,Himachal Pradesh,Bhuntar,3200 (Mx:3400 Mn:3000),2550 (Mx:2600 Mn:2500),-,2200 (Mx:2500 Mn:2000),1.4,1.8,-,0.9
Onion,Himachal Pradesh,Bilaspur,3000 (Mx:3200 Mn:2600),-,-,-,0.8,-,-,-
Onion,Himachal Pradesh,Dhanotu (Mandi),3000 (Mx:3200 Mn:2800),2500 (Mx:2800 Mn:2200),3800 (Mx:4000 Mn:3600),-,1.4,1.7,2.9,-
Onion,Himachal Pradesh,Dharamshala,3500 (Mx:3800 Mn:3200),3100 (Mx:3200 Mn:3000),4750 (Mx:5000 Mn:4500),-,0.6,0.6,0.6,-
Onion,Himachal Pradesh,Kangra,2500 (Mx:3000 Mn:2200),2900 (Mx:3000 Mn:2800),4600 (Mx:4800 Mn:4500),-,2.1,2,2,-
Onion,Himachal Pradesh,Kangra(Baijnath),2400 (Mx:2500 Mn:2400),3500 (Mx:3600 Mn:2500),4800 (Mx:5000 Mn:4500),-,0.3,0.2,0.4,-
Onion,Himachal Pradesh,Kangra(Jaisinghpur),2750 (Mx:2800 Mn:2700),2550 (Mx:2600 Mn:2500),5100 (Mx:5200 Mn:5000),-,0.2,0.2,0.2,-
Onion,Himachal Pradesh,Kangra(Jassour),2750 (Mx:3000 Mn:2500),2700 (Mx:2800 Mn:2600),-,-,2.6,3.2,-,-
Onion,Himachal Pradesh,Mandi(Mandi),3200 (Mx:3400 Mn:2800),2200 (Mx:2500 Mn:1900),3500 (Mx:3800 Mn:3200),-,5,4.8,4.8,-
Onion,Himachal Pradesh,Mandi(Takoli),3000 (Mx:3000 Mn:2500),-,-,2400 (Mx:2600 Mn:2000),0.1,-,-,0.2
Onion,Himachal Pradesh,Palampur,2650 (Mx:2700 Mn:2600),2450 (Mx:2500 Mn:2400),4900 (Mx:5000 Mn:4800),-,2.3,2.4,2.5,-
Onion,Himachal Pradesh,Rohroo,3000 (Mx:3500 Mn:3000),2800 (Mx:3000 Mn:2800),4800 (Mx:5000 Mn:4800),-,0.5,0.4,0.4,-
Onion,Himachal Pradesh,Santoshgarh,2150 (Mx:2300 Mn:2000),-,3750 (Mx:4000 Mn:3500),-,1.15,-,1.1,-
Onion,Himachal Pradesh,Shimla,3500 (Mx:4000 Mn:3500),3000 (Mx:3500 Mn:3000),3800 (Mx:4000 Mn:3800),-,9.7,12,11.8,-
Onion,Himachal Pradesh,Una,2600 (Mx:3000 Mn:2300),2900 (Mx:3200 Mn:2500),4250 (Mx:4500 Mn:4000),-,3.5,3.3,3.6,-
Onion,Jammu and Kashmir,Akhnoor,2250 (Mx:2500 Mn:2000),2400 (Mx:2600 Mn:2200),-,-,1.5,1.6,-,-
Onion,Jammu and Kashmir,Ashahipora (Anantnagh),3250 (Mx:3500 Mn:3000),3300 (Mx:3400 Mn:3200),-,-,9,8,-,-
Onion,Jammu and Kashmir,Batote,2200 (Mx:2300 Mn:2100),4250 (Mx:4500 Mn:4000),4300 (Mx:4500 Mn:4100),-,3,3,3,-
Onion,Jammu and Kashmir,Kathua,2250 (Mx:2500 Mn:2000),2100 (Mx:2200 Mn:2000),3750 (Mx:4000 Mn:3500),-,5,5,5,-
Onion,Jammu and Kashmir,Kulgam,4500 (Mx:4750 Mn:4250),-,-,-,4,-,-,-
Onion,Jammu and Kashmir,Narwal Jammu (F&V),3400 (Mx:3500 Mn:3300),-,3900 (Mx:4000 Mn:3800),-,170,-,200,-
Onion,Jammu and Kashmir,Parimpore,2650 (Mx:2800 Mn:2500),-,3250 (Mx:3500 Mn:3000),-,90,-,63,-
Onion,Jammu and Kashmir,Rajouri (F&V),4000 (Mx:4100 Mn:3900),3100 (Mx:3200 Mn:3000),-,-,2,5,-,-
Onion,Jammu and Kashmir,Udhampur,2900 (Mx:3000 Mn:2800),-,4200 (Mx:4500 Mn:4000),-,7.7,-,7.5,-
Onion,Karnataka,Bagalakot,2500 (Mx:4100 Mn:500),2400 (Mx:3400 Mn:600),4000 (Mx:6500 Mn:800),-,37,76,355,-
Onion,Karnataka,Bangalore,2675 (Mx:3150 Mn:2125),2500 (Mx:3000 Mn:2000),-,-,1554,2172,-,-
Onion,Karnataka,Belgaum,3000 (Mx:3500 Mn:1000),-,-,-,45,-,-,-
Onion,Karnataka,Chickkaballapura,3500 (Mx:3600 Mn:3400),-,-,-,5,-,-,-
Onion,Karnataka,Chikkamagalore,3921 (Mx:3921 Mn:3921),4168 (Mx:4168 Mn:4168),-,-,2,1,-,-
Onion,Karnataka,Davangere,3300 (Mx:5450 Mn:1000),-,-,-,41,-,-,-
Onion,Karnataka,Hubli (Amaragol),1650 (Mx:3350 Mn:500),1266.67 (Mx:2500 Mn:566.67),3800 (Mx:5350 Mn:2750),-,127,355,469,-
Onion,Karnataka,Malur,5000 (Mx:5200 Mn:4800),-,-,-,216,-,-,-
Onion,Karnataka,Mysore (Bandipalya),4000 (Mx:4800 Mn:3600),-,4800 (Mx:5500 Mn:4000),-,59,-,79,-
Onion,Karnataka,Shimoga,3500 (Mx:4500 Mn:2500),3500 (Mx:4500 Mn:2500),-,-,10,5,-,-
Onion,Karnataka,Udupi,3200 (Mx:3500 Mn:3000),-,-,-,12,-,-,-
Onion,Kerala,Aluva,3700 (Mx:4000 Mn:3400),-,-,-,40,-,-,-
Onion,Kerala,Angamaly,5000 (Mx:5500 Mn:4500),4500 (Mx:5000 Mn:4000),-,-,1,2,-,-
Onion,Kerala,Aralamoodu,6000 (Mx:6000 Mn:5000),-,7000 (Mx:7000 Mn:6000),-,2,-,2,-
Onion,Kerala,Aroor,6500 (Mx:6600 Mn:6400),-,6750 (Mx:6850 Mn:6650),-,0.4,-,0.4,-
Onion,Kerala,Athirampuzha,5700 (Mx:5800 Mn:5600),5700 (Mx:5800 Mn:5600),6200 (Mx:6300 Mn:6100),3900 (Mx:4000 Mn:3800),2,2,2,2
Onion,Kerala,Broadway market,4200 (Mx:5000 Mn:4000),4500 (Mx:5000 Mn:4300),8200 (Mx:9000 Mn:8000),-,15,52,12,-
Onion,Kerala,Chala,6100 (Mx:6400 Mn:6100),-,7450 (Mx:7800 Mn:7450),-,22,-,22,-
Onion,Kerala,Chalakudy,5000 (Mx:5000 Mn:4400),-,7200 (Mx:7200 Mn:6500),-,0.4,-,0.4,-
Onion,Kerala,Chathanoor,4500 (Mx:4700 Mn:4300),5000 (Mx:5200 Mn:4800),-,4000 (Mx:4200 Mn:3800),0.4,0.4,-,0.4
